video-id,t-start,t-end,score,label
video_validation_0000285,25.4,58.0,0.8124934,GolfSwing
video_validation_0000285,60.5,60.7,7.361551e-05,GolfSwing
video_validation_0000285,68.0,80.2,0.24108659,GolfSwing
video_validation_0000285,85.9,87.0,0.89621395,GolfSwing
video_validation_0000285,92.4,94.5,0.016226318,GolfSwing
video_validation_0000285,95.5,98.9,0.07001346,GolfSwing
video_validation_0000285,104.9,105.0,2.6910172e-06,GolfSwing
video_validation_0000285,112.7,112.9,0.015261055,GolfSwing
video_validation_0000311,0.0,1.9,0.00066595303,HammerThrow
video_validation_0000311,14.0,22.1,0.012151798,HammerThrow
video_validation_0000311,45.6,51.8,0.00017207056,HammerThrow
video_validation_0000311,55.4,59.8,0.31540525,HammerThrow
video_validation_0000311,61.3,64.0,0.9025389,HammerThrow
video_validation_0000311,70.8,71.2,0.004897543,HammerThrow
video_validation_0000311,75.0,85.2,0.877678,HammerThrow
video_validation_0000311,94.1,105.8,0.024627252,HammerThrow
video_validation_0000311,114.4,125.4,0.036532328,HammerThrow
video_validation_0000311,138.5,150.3,0.014361013,HammerThrow
video_validation_0000311,165.5,168.4,0.35737732,HammerThrow
video_validation_0000311,169.3,173.9,0.0016195239,HammerThrow
video_validation_0000311,179.2,185.7,0.050088335,HammerThrow
video_validation_0000311,197.7,202.9,0.80592895,HammerThrow
video_validation_0000311,206.8,216.8,0.004810832,HammerThrow
video_validation_0000311,234.0,246.5,0.5376714,HammerThrow
video_validation_0000311,248.0,253.2,0.95380175,HammerThrow
video_validation_0000311,256.5,256.7,1.0581831e-06,HammerThrow
video_validation_0000311,266.2,276.9,0.009440766,HammerThrow
video_validation_0000311,294.2,301.1,0.14829771,HammerThrow
video_validation_0000311,309.2,320.5,0.73027086,HammerThrow
video_validation_0000311,334.9,343.5,0.346871,HammerThrow
video_validation_0000311,344.8,352.3,0.0007085061,HammerThrow
video_validation_0000311,357.0,364.6,0.016242003,HammerThrow
video_validation_0000311,365.4,365.7,0.037469793,HammerThrow
video_validation_0000311,377.7,394.3,0.18021688,HammerThrow
video_validation_0000311,404.0,406.8,0.047806807,HammerThrow
video_validation_0000311,413.6,429.8,0.8707417,HammerThrow
video_validation_0000311,443.9,444.2,0.20060323,HammerThrow
video_validation_0000311,446.3,455.1,0.04597343,HammerThrow
video_validation_0000311,456.2,471.0,0.058488466,HammerThrow
video_validation_0000311,495.0,508.2,0.48785016,HammerThrow
video_validation_0000311,514.3,515.2,0.00028682314,HammerThrow
video_validation_0000311,518.0,521.3,0.46109608,HammerThrow
video_validation_0000311,532.5,544.1,0.692087,HammerThrow
video_validation_0000311,546.3,547.0,0.0030628915,HammerThrow
video_validation_0000311,548.1,551.6,0.06840421,HammerThrow
video_validation_0000311,563.6,571.2,0.75986767,HammerThrow
video_validation_0000311,586.8,593.8,0.18261191,HammerThrow
video_validation_0000311,597.7,599.0,0.0045279814,HammerThrow
video_validation_0000311,600.2,602.6,0.04997755,HammerThrow
video_validation_0000311,605.2,613.5,0.0030942585,HammerThrow
video_validation_0000311,628.4,641.1,0.14424106,HammerThrow
video_validation_0000311,642.9,644.9,0.96377224,HammerThrow
video_validation_0000311,660.5,667.6,0.9514383,HammerThrow
video_validation_0000311,668.9,669.9,0.0007457215,HammerThrow
video_validation_0000311,671.2,674.1,0.040056664,HammerThrow
video_validation_0000311,676.7,685.8,0.0011253234,HammerThrow
video_validation_0000311,697.7,699.0,0.7545457,HammerThrow
video_validation_0000936,4.2,9.4,0.00075825595,TennisSwing
video_validation_0000936,19.8,20.5,0.03889758,TennisSwing
video_validation_0000936,23.3,34.1,0.46297634,TennisSwing
video_validation_0000936,37.3,42.4,0.20619598,TennisSwing
video_validation_0000153,0.0,10.9,0.788632,CleanAndJerk
video_validation_0000153,14.2,22.1,0.9967558,CleanAndJerk
video_validation_0000153,23.6,34.8,0.96761626,CleanAndJerk
video_validation_0000153,35.6,36.1,2.5349931e-05,CleanAndJerk
video_validation_0000153,41.3,46.4,0.7921799,CleanAndJerk
video_validation_0000153,47.3,47.4,0.1717048,CleanAndJerk
video_validation_0000153,48.2,48.8,0.0679881,CleanAndJerk
video_validation_0000153,49.5,49.9,0.36949617,CleanAndJerk
video_validation_0000153,50.8,51.1,0.07407079,CleanAndJerk
video_validation_0000153,52.9,53.3,0.7684513,CleanAndJerk
video_validation_0000153,55.3,56.5,0.8138045,CleanAndJerk
video_validation_0000153,58.1,62.4,0.56253034,CleanAndJerk
video_validation_0000153,65.3,65.6,0.7020225,CleanAndJerk
video_validation_0000153,66.5,71.4,0.0067747827,CleanAndJerk
video_validation_0000153,73.9,76.1,0.067881525,CleanAndJerk
video_validation_0000153,76.9,78.1,0.16343395,CleanAndJerk
video_validation_0000153,81.0,83.1,0.99342716,CleanAndJerk
video_validation_0000153,85.0,85.6,0.918451,CleanAndJerk
video_validation_0000153,87.1,100.0,0.9984201,CleanAndJerk
video_validation_0000153,104.4,105.3,0.9422728,CleanAndJerk
video_validation_0000153,106.9,108.6,0.99763215,CleanAndJerk
video_validation_0000153,110.0,111.6,0.6977309,CleanAndJerk
video_validation_0000153,112.4,113.0,0.98337895,CleanAndJerk
video_validation_0000153,120.8,122.2,0.9794205,CleanAndJerk
video_validation_0000153,123.3,144.7,0.86210525,CleanAndJerk
video_validation_0000153,146.8,147.6,1.8811812e-05,CleanAndJerk
video_validation_0000153,149.2,150.4,0.00038775214,CleanAndJerk
video_validation_0000266,19.0,19.8,0.0066639166,BaseballPitch
video_validation_0000266,21.7,25.5,0.9889313,BaseballPitch
video_validation_0000266,33.1,38.3,0.008831342,BaseballPitch
video_validation_0000266,39.9,44.9,0.0067494363,BaseballPitch
video_validation_0000266,46.2,48.4,0.10687904,BaseballPitch
video_validation_0000266,50.8,55.2,0.0006583687,BaseballPitch
video_validation_0000266,56.6,57.1,1.775269e-05,BaseballPitch
video_validation_0000266,58.4,68.4,0.15243788,BaseballPitch
video_validation_0000266,69.9,70.1,0.016902795,BaseballPitch
video_validation_0000266,72.1,79.4,0.99846613,BaseballPitch
video_validation_0000266,84.9,98.4,0.87951857,BaseballPitch
video_validation_0000266,100.8,101.6,0.05604849,BaseballPitch
video_validation_0000266,105.4,113.0,0.99398696,BaseballPitch
video_validation_0000266,114.4,119.3,0.99921215,BaseballPitch
video_validation_0000266,124.1,127.3,0.2056525,BaseballPitch
video_validation_0000266,129.8,135.2,0.6488555,BaseballPitch
video_validation_0000266,154.1,154.7,0.008447586,BaseballPitch
video_validation_0000683,0.0,5.7,0.9826208,BaseballPitch
video_validation_0000683,7.0,14.1,0.01032687,BaseballPitch
video_validation_0000683,15.4,17.2,0.019914072,BaseballPitch
video_validation_0000683,23.0,27.2,0.9881044,BaseballPitch
video_validation_0000683,35.8,37.0,0.0007185272,BaseballPitch
video_validation_0000151,0.0,2.1,0.9788342,CleanAndJerk
video_validation_0000151,6.2,6.9,0.9961738,CleanAndJerk
video_validation_0000151,10.1,23.6,0.99999607,CleanAndJerk
video_validation_0000053,7.9,15.2,0.9992113,Billiards
video_validation_0000053,17.0,18.3,0.9684769,Billiards
video_validation_0000053,20.3,25.2,0.006519234,Billiards
video_validation_0000053,33.3,40.3,7.4881296e-05,Billiards
video_validation_0000053,47.3,52.9,0.03377879,Billiards
video_validation_0000053,62.6,65.5,0.17646429,Billiards
video_validation_0000053,71.3,72.4,0.833517,Billiards
video_validation_0000053,73.2,79.1,0.001605317,Billiards
video_validation_0000053,80.2,82.9,0.9998234,Billiards
video_validation_0000053,84.4,91.2,0.25790113,Billiards
video_validation_0000053,95.6,99.5,0.01311136,Billiards
video_validation_0000053,109.8,114.5,0.0006857915,Billiards
video_validation_0000053,118.5,130.2,0.9941478,Billiards
video_validation_0000053,137.9,145.1,0.02279272,Billiards
video_validation_0000053,147.4,148.5,0.9995103,Billiards
video_validation_0000053,151.7,155.7,0.0005406847,Billiards
video_validation_0000053,161.3,166.0,0.00035491784,Billiards
video_validation_0000053,174.0,180.2,0.035512894,Billiards
video_validation_0000053,186.5,194.1,0.0029600603,Billiards
video_validation_0000053,195.9,196.0,0.6746764,Billiards
video_validation_0000852,0.0,7.5,0.99908733,SoccerPenalty
video_validation_0000852,12.8,19.2,0.99969995,SoccerPenalty
video_validation_0000852,21.0,29.4,0.98677117,SoccerPenalty
video_validation_0000852,34.4,38.1,0.98658025,SoccerPenalty
video_validation_0000852,38.9,50.2,0.91731316,SoccerPenalty
video_validation_0000852,57.5,64.5,0.004604585,SoccerPenalty
video_validation_0000852,68.8,74.1,0.99891365,SoccerPenalty
video_validation_0000852,80.3,83.5,0.9992192,SoccerPenalty
video_validation_0000852,84.4,86.9,0.0077432552,SoccerPenalty
video_validation_0000852,89.3,94.5,0.9998988,SoccerPenalty
video_validation_0000852,101.7,108.4,0.97921354,SoccerPenalty
video_validation_0000852,111.5,117.2,0.999997,SoccerPenalty
video_validation_0000852,123.9,129.6,0.99938214,SoccerPenalty
video_validation_0000852,130.5,131.0,2.279319e-05,SoccerPenalty
video_validation_0000852,133.4,138.8,0.99691004,SoccerPenalty
video_validation_0000852,145.0,150.5,0.9963882,SoccerPenalty
video_validation_0000852,153.4,155.4,0.9732338,SoccerPenalty
video_validation_0000852,157.2,161.3,0.9995989,SoccerPenalty
video_validation_0000852,167.1,181.9,0.99919003,SoccerPenalty
video_validation_0000852,187.8,192.6,0.09387004,SoccerPenalty
video_validation_0000852,194.6,195.5,0.016410993,SoccerPenalty
video_validation_0000852,197.1,198.9,0.92354476,SoccerPenalty
video_validation_0000852,200.4,204.3,0.9900031,SoccerPenalty
video_validation_0000852,205.5,209.1,0.9680172,SoccerPenalty
video_validation_0000852,211.3,216.9,0.9994036,SoccerPenalty
video_validation_0000852,218.7,219.0,0.0010400614,SoccerPenalty
video_validation_0000312,1.9,11.3,0.97212595,HammerThrow
video_validation_0000312,19.5,27.7,0.3304348,HammerThrow
video_validation_0000312,48.2,56.5,0.32474005,HammerThrow
video_validation_0000949,0.9,1.0,0.019780137,HammerThrow
video_validation_0000949,6.1,14.3,0.55943763,HammerThrow
video_validation_0000663,3.6,7.3,0.432768,HighJump
video_validation_0000663,18.0,20.7,0.0078097335,HighJump
video_validation_0000663,38.4,39.3,0.33354235,HighJump
video_validation_0000663,40.2,41.2,0.47935483,HighJump
video_validation_0000663,48.1,50.0,0.51036566,HighJump
video_validation_0000663,63.3,64.5,0.0014480015,HighJump
video_validation_0000663,65.6,72.2,0.01673547,HighJump
video_validation_0000663,73.3,81.9,0.7202673,HighJump
video_validation_0000663,85.1,90.2,0.8072485,HighJump
video_validation_0000663,93.7,103.8,0.022968471,HighJump
video_validation_0000663,110.3,112.0,0.88688856,HighJump
video_validation_0000663,112.9,113.2,0.0043634335,HighJump
video_validation_0000663,114.9,120.6,0.9063059,HighJump
video_validation_0000663,125.4,135.9,0.073419206,HighJump
video_validation_0000663,139.5,140.3,0.021089468,HighJump
video_validation_0000663,141.3,146.1,0.3520877,HighJump
video_validation_0000663,146.8,153.6,0.78581667,HighJump
video_validation_0000663,154.4,157.5,0.85873705,HighJump
video_validation_0000663,159.5,172.8,0.0022625104,HighJump
video_validation_0000663,174.5,176.5,0.0013683944,HighJump
video_validation_0000663,180.2,183.5,0.034365214,HighJump
video_validation_0000663,184.3,185.6,0.007623193,HighJump
video_validation_0000663,188.3,195.5,0.03518337,HighJump
video_validation_0000663,198.5,203.6,0.007858545,HighJump
video_validation_0000663,206.9,211.5,0.014934302,HighJump
video_validation_0000663,218.4,219.5,0.021329353,HighJump
video_validation_0000855,0.0,5.0,0.52865,SoccerPenalty
video_validation_0000855,17.8,30.4,0.9680111,SoccerPenalty
video_validation_0000855,42.4,51.6,0.42107198,SoccerPenalty
video_validation_0000855,69.6,80.1,0.6352179,SoccerPenalty
video_validation_0000855,85.7,88.3,0.36810052,SoccerPenalty
video_validation_0000855,96.8,100.6,0.23024154,SoccerPenalty
video_validation_0000855,101.7,103.3,0.0056201653,SoccerPenalty
video_validation_0000855,115.7,119.2,0.3942125,SoccerPenalty
video_validation_0000855,127.1,130.1,0.5018263,SoccerPenalty
video_validation_0000855,136.6,140.0,0.009503056,SoccerPenalty
video_validation_0000054,15.8,16.0,0.3569427,Billiards
video_validation_0000054,17.6,18.4,6.329332e-05,Billiards
video_validation_0000054,19.5,24.1,4.991075e-05,Billiards
video_validation_0000054,24.8,25.4,0.0040516616,Billiards
video_validation_0000054,28.5,29.1,0.00025480098,Billiards
video_validation_0000054,31.1,33.8,3.3527158e-05,Billiards
video_validation_0000054,34.7,39.2,0.4481274,Billiards
video_validation_0000054,46.0,48.1,0.5226722,Billiards
video_validation_0000054,48.9,57.0,0.19767563,Billiards
video_validation_0000054,57.8,67.4,0.3620359,Billiards
video_validation_0000054,83.0,83.7,1.3659787e-05,Billiards
video_validation_0000054,90.1,96.2,0.035400864,Billiards
video_validation_0000054,105.9,106.5,0.00022798766,Billiards
video_validation_0000054,108.4,108.9,0.00012922348,Billiards
video_validation_0000054,110.8,111.5,0.32192376,Billiards
video_validation_0000054,113.9,114.0,0.01553243,Billiards
video_validation_0000054,115.1,115.5,0.027202334,Billiards
video_validation_0000054,117.4,129.7,0.0029321935,Billiards
video_validation_0000160,12.8,18.9,0.00013384804,CleanAndJerk
video_validation_0000160,31.8,40.3,0.99993336,CleanAndJerk
video_validation_0000160,45.5,59.1,0.9934716,CleanAndJerk
video_validation_0000160,61.3,67.7,0.99999774,CleanAndJerk
video_validation_0000160,69.7,70.2,0.0042047943,CleanAndJerk
video_validation_0000160,75.6,76.8,0.0008031382,CleanAndJerk
video_validation_0000160,78.1,81.0,0.00044923948,CleanAndJerk
video_validation_0000160,85.2,85.9,0.0045816367,CleanAndJerk
video_validation_0000160,93.9,109.4,0.9990545,CleanAndJerk
video_validation_0000160,121.4,123.5,2.1130592e-05,CleanAndJerk
video_validation_0000160,124.2,124.9,0.0015717552,CleanAndJerk
video_validation_0000160,136.4,149.1,0.9999541,CleanAndJerk
video_validation_0000160,154.8,161.4,0.99994314,CleanAndJerk
video_validation_0000160,163.8,167.8,0.0005462246,CleanAndJerk
video_validation_0000160,177.2,184.3,0.13737899,CleanAndJerk
video_validation_0000160,186.5,197.8,0.99990153,CleanAndJerk
video_validation_0000160,226.7,231.8,0.9986008,CleanAndJerk
video_validation_0000160,237.5,245.3,0.9917744,CleanAndJerk
video_validation_0000160,248.3,255.7,0.9999951,CleanAndJerk
video_validation_0000160,262.9,266.6,0.17201966,CleanAndJerk
video_validation_0000160,274.2,285.5,2.1143565e-05,CleanAndJerk
video_validation_0000160,287.5,291.8,0.0010939371,CleanAndJerk
video_validation_0000160,301.1,320.2,0.99999464,CleanAndJerk
video_validation_0000160,329.8,340.0,0.30870917,CleanAndJerk
video_validation_0000160,388.0,388.1,0.0028406852,CleanAndJerk
video_validation_0000160,399.4,399.9,0.69920653,CleanAndJerk
video_validation_0000058,10.3,25.7,0.2789944,Billiards
video_validation_0000058,30.7,31.3,0.0021075862,Billiards
video_validation_0000058,34.8,37.5,0.0038135478,Billiards
video_validation_0000058,38.6,43.5,0.0042737518,Billiards
video_validation_0000058,46.1,47.4,0.0017225487,Billiards
video_validation_0000058,49.8,50.3,0.010338108,Billiards
video_validation_0000058,52.7,52.9,0.0034096614,Billiards
video_validation_0000058,53.8,54.5,0.00023311928,Billiards
video_validation_0000058,62.6,86.6,0.014111768,Billiards
video_validation_0000058,87.6,90.2,0.7658072,Billiards
video_validation_0000058,91.6,94.2,0.18428463,Billiards
video_validation_0000058,95.1,96.8,0.1195087,Billiards
video_validation_0000058,98.2,99.9,0.00960795,Billiards
video_validation_0000058,101.3,113.3,0.29317188,Billiards
video_validation_0000058,120.7,126.8,0.12570749,Billiards
video_validation_0000055,20.8,28.1,0.8958313,Billiards
video_validation_0000055,29.1,106.4,0.9998592,Billiards
video_validation_0000055,107.3,107.3,0.11491686,Billiards
video_validation_0000055,109.0,121.8,0.9958702,Billiards
video_validation_0000055,122.8,136.4,0.9996358,Billiards
video_validation_0000158,4.0,16.1,0.99842453,CleanAndJerk
video_validation_0000158,24.5,34.0,0.83986825,CleanAndJerk
video_validation_0000158,43.0,43.8,0.9777058,CleanAndJerk
video_validation_0000158,44.6,50.3,0.70756596,CleanAndJerk
video_validation_0000158,83.7,111.5,0.22460654,CleanAndJerk
video_validation_0000158,122.2,165.0,0.96518373,CleanAndJerk
video_validation_0000158,182.2,182.5,0.08129231,CleanAndJerk
video_validation_0000158,184.6,187.2,0.6697266,CleanAndJerk
video_validation_0000158,188.4,191.0,0.7360372,CleanAndJerk
video_validation_0000158,194.3,197.4,0.90508616,CleanAndJerk
video_validation_0000158,200.4,205.4,0.9929836,CleanAndJerk
video_validation_0000158,207.9,211.5,0.45596388,CleanAndJerk
video_validation_0000158,215.2,224.2,0.99482095,CleanAndJerk
video_validation_0000158,230.3,244.4,0.9982823,CleanAndJerk
video_validation_0000158,249.1,257.8,0.9975963,CleanAndJerk
video_validation_0000158,262.6,272.4,0.94218165,CleanAndJerk
video_validation_0000690,0.4,40.6,0.6028636,BaseballPitch
video_validation_0000690,41.7,45.7,0.054613475,BaseballPitch
video_validation_0000690,55.8,56.0,0.40961328,BaseballPitch
video_validation_0000690,99.6,100.4,0.012101152,BaseballPitch
video_validation_0000690,131.9,133.2,0.5674304,BaseballPitch
video_validation_0000690,135.9,137.8,0.4152991,BaseballPitch
video_validation_0000690,155.8,164.3,0.6441249,BaseballPitch
video_validation_0000690,165.0,165.2,0.52416134,BaseballPitch
video_validation_0000690,167.2,177.1,0.27116022,BaseballPitch
video_validation_0000690,181.8,190.4,0.06023762,BaseballPitch
video_validation_0000690,194.1,209.9,0.011078107,BaseballPitch
video_validation_0000690,214.5,219.9,0.121061005,BaseballPitch
video_validation_0000690,250.2,261.2,0.5475428,BaseballPitch
video_validation_0000690,262.7,271.6,0.17395608,BaseballPitch
video_validation_0000689,0.0,9.7,0.96477646,BaseballPitch
video_validation_0000860,0.7,12.9,0.99857914,SoccerPenalty
video_validation_0000860,19.5,27.1,0.95497483,SoccerPenalty
video_validation_0000666,10.7,12.1,0.16149402,PoleVault
video_validation_0000666,32.8,35.6,0.025487067,PoleVault
video_validation_0000666,55.8,56.5,0.732003,PoleVault
video_validation_0000666,67.4,68.0,0.0011636487,PoleVault
video_validation_0000666,77.5,78.7,0.44154224,PoleVault
video_validation_0000666,86.6,89.8,0.012713828,PoleVault
video_validation_0000666,97.8,99.7,0.3534906,PoleVault
video_validation_0000666,106.3,109.4,0.16941325,PoleVault
video_validation_0000666,118.9,120.6,0.0062594363,PoleVault
video_validation_0000666,130.0,132.9,0.028240645,PoleVault
video_validation_0000666,138.1,138.7,0.004588284,PoleVault
video_validation_0000666,140.4,141.5,0.56972647,PoleVault
video_validation_0000666,144.6,145.9,0.0014953071,PoleVault
video_validation_0000666,146.7,147.4,0.007873844,PoleVault
video_validation_0000666,158.7,159.4,0.0018904835,PoleVault
video_validation_0000666,161.1,165.6,0.51100373,PoleVault
video_validation_0000666,168.9,169.4,0.03215899,PoleVault
video_validation_0000666,171.1,171.7,0.0047541144,PoleVault
video_validation_0000666,179.6,181.6,0.00015042123,PoleVault
video_validation_0000666,196.8,205.4,0.16637225,PoleVault
video_validation_0000666,218.7,223.4,0.7326973,PoleVault
video_validation_0000666,228.8,229.4,0.080954924,PoleVault
video_validation_0000666,231.8,236.8,0.49516577,PoleVault
video_validation_0000666,244.2,244.4,1.839364e-05,PoleVault
video_validation_0000666,245.3,253.3,0.30413705,PoleVault
video_validation_0000666,264.2,264.9,0.010676516,PoleVault
video_validation_0000666,273.1,280.2,0.15587544,PoleVault
video_validation_0000666,286.4,299.4,0.9124339,PoleVault
video_validation_0000666,304.6,308.8,0.994842,PoleVault
video_validation_0000666,311.7,312.9,0.0050284034,PoleVault
video_validation_0000666,315.9,323.5,0.34449401,PoleVault
video_validation_0000666,326.1,336.8,0.08943985,PoleVault
video_validation_0000666,350.2,350.9,0.057024986,PoleVault
video_validation_0000666,355.5,360.6,0.23332047,PoleVault
video_validation_0000666,362.6,362.8,0.00024128401,PoleVault
video_validation_0000666,370.6,376.9,0.11660457,PoleVault
video_validation_0000666,390.3,399.2,0.3195845,PoleVault
video_validation_0000666,403.8,405.1,0.83417016,PoleVault
video_validation_0000666,407.8,415.1,0.8661557,PoleVault
video_validation_0000666,418.4,419.0,0.0027935028,PoleVault
video_validation_0000666,427.6,437.1,0.9897684,PoleVault
video_validation_0000666,439.1,439.7,0.581952,PoleVault
video_validation_0000666,443.0,447.6,0.72790194,PoleVault
video_validation_0000666,448.6,450.8,0.013914496,PoleVault
video_validation_0000666,455.1,466.6,0.88811266,PoleVault
video_validation_0000666,467.8,470.5,0.9786267,PoleVault
video_validation_0000666,473.4,475.6,0.030950923,PoleVault
video_validation_0000666,479.7,485.1,0.7370203,PoleVault
video_validation_0000666,487.2,492.1,0.39788797,PoleVault
video_validation_0000666,493.1,500.0,0.52145934,PoleVault
video_validation_0000666,501.3,506.0,0.004911692,PoleVault
video_validation_0000666,513.0,514.0,0.032490026,PoleVault
video_validation_0000666,523.5,529.7,0.46821335,PoleVault
video_validation_0000666,537.9,544.1,0.8051325,PoleVault
video_validation_0000666,546.7,546.9,0.018242951,PoleVault
video_validation_0000666,548.0,548.7,0.9696082,PoleVault
video_validation_0000666,554.5,559.3,0.61485326,PoleVault
video_validation_0000666,560.6,562.5,0.0025287122,PoleVault
video_validation_0000666,568.1,580.2,0.93541616,PoleVault
video_validation_0000666,592.3,603.7,0.74435174,PoleVault
video_validation_0000666,609.2,615.6,0.58562464,PoleVault
video_validation_0000666,618.0,619.1,0.007697727,PoleVault
video_validation_0000666,620.5,620.8,0.11958175,PoleVault
video_validation_0000666,622.6,634.3,0.60854614,PoleVault
video_validation_0000666,636.1,637.4,0.004874029,PoleVault
video_validation_0000666,641.9,659.4,0.98774827,PoleVault
video_validation_0000666,662.2,668.2,0.6749545,PoleVault
video_validation_0000666,669.0,670.6,0.08386131,PoleVault
video_validation_0000666,673.5,678.4,0.31637478,PoleVault
video_validation_0000666,679.4,682.1,0.00012543905,PoleVault
video_validation_0000666,683.4,696.2,0.17407267,PoleVault
video_validation_0000666,707.3,707.6,0.2121078,PoleVault
video_validation_0000666,709.5,710.4,0.05939001,PoleVault
video_validation_0000666,713.4,723.2,0.44040132,PoleVault
video_validation_0000666,724.1,743.4,0.55520856,PoleVault
video_validation_0000666,744.9,745.8,0.031852417,PoleVault
video_validation_0000666,749.6,759.8,0.008194603,PoleVault
video_validation_0000666,761.3,762.3,0.0001901128,PoleVault
video_validation_0000666,764.0,778.7,0.024659706,PoleVault
video_validation_0000666,787.2,796.3,0.057656825,PoleVault
video_validation_0000666,798.3,808.3,0.46536738,PoleVault
video_validation_0000666,813.7,819.4,0.22498526,PoleVault
video_validation_0000666,825.4,845.1,0.6711257,PoleVault
video_validation_0000666,853.2,858.5,0.8189256,PoleVault
video_validation_0000666,860.9,874.1,0.8768664,PoleVault
video_validation_0000666,875.3,885.1,0.31363925,PoleVault
video_validation_0000666,889.7,894.8,0.0061452924,PoleVault
video_validation_0000666,903.5,903.8,0.005343383,PoleVault
video_validation_0000666,906.2,913.8,0.37481374,PoleVault
video_validation_0000666,920.1,926.6,0.68454003,PoleVault
video_validation_0000666,927.5,933.4,0.26219398,PoleVault
video_validation_0000666,945.9,953.8,0.30407307,PoleVault
video_validation_0000666,955.3,957.6,0.24901472,PoleVault
video_validation_0000666,960.4,969.7,0.7054144,PoleVault
video_validation_0000666,971.2,975.7,0.018891562,PoleVault
video_validation_0000666,976.7,977.3,0.061247185,PoleVault
video_validation_0000666,979.8,986.2,0.29420182,PoleVault
video_validation_0000666,995.0,996.0,0.0036601506,PoleVault
video_validation_0000666,998.2,998.6,0.21376729,PoleVault
video_validation_0000666,1005.7,1013.4,0.13355802,PoleVault
video_validation_0000666,1014.9,1014.9,0.00097005675,PoleVault
video_validation_0000666,1019.8,1028.0,0.06330382,PoleVault
video_validation_0000666,1031.6,1036.0,0.082462326,PoleVault
video_validation_0000666,1040.2,1044.8,0.9124356,PoleVault
video_validation_0000666,1047.9,1056.3,0.42581776,PoleVault
video_validation_0000666,1060.3,1067.5,0.82991594,PoleVault
video_validation_0000666,1074.1,1081.0,0.71228683,PoleVault
video_validation_0000666,1083.2,1083.8,6.296044e-05,PoleVault
video_validation_0000666,1090.8,1097.3,0.021280628,PoleVault
video_validation_0000666,1106.9,1107.2,0.5301633,PoleVault
video_validation_0000666,1108.8,1110.2,0.6171755,PoleVault
video_validation_0000666,1112.9,1125.8,0.9832934,PoleVault
video_validation_0000666,1131.9,1134.6,0.008594778,PoleVault
video_validation_0000666,1135.5,1137.4,0.026980668,PoleVault
video_validation_0000666,1138.3,1146.4,0.433981,PoleVault
video_validation_0000666,1159.2,1159.7,0.2589678,PoleVault
video_validation_0000666,1162.5,1170.1,0.38599527,PoleVault
video_validation_0000666,1190.0,1200.6,0.8264912,PoleVault
video_validation_0000666,1212.2,1229.1,0.60071605,PoleVault
video_validation_0000666,1272.2,1273.5,0.00022330669,PoleVault
video_validation_0000666,1305.2,1305.4,0.02834226,PoleVault
video_validation_0000666,1317.5,1317.6,0.6146562,PoleVault
video_validation_0000666,1320.5,1332.3,0.26341915,PoleVault
video_validation_0000666,1333.8,1345.6,0.14499861,PoleVault
video_validation_0000666,1378.6,1379.0,0.97742814,PoleVault
video_validation_0000666,1401.1,1401.6,0.9691957,PoleVault
video_validation_0000934,9.1,11.5,0.95304376,TennisSwing
video_validation_0000934,20.1,25.7,0.995375,TennisSwing
video_validation_0000934,27.6,35.9,0.9901721,TennisSwing
video_validation_0000934,39.9,46.8,0.0021852436,TennisSwing
video_validation_0000934,51.5,52.2,1.8198632e-06,TennisSwing
video_validation_0000934,53.3,58.8,0.9168533,TennisSwing
video_validation_0000934,67.0,67.1,0.001765058,TennisSwing
video_validation_0000934,69.8,70.9,2.461824e-05,TennisSwing
video_validation_0000934,72.8,73.2,0.00023926861,TennisSwing
video_validation_0000934,75.2,76.1,6.0289003e-06,TennisSwing
video_validation_0000052,4.8,15.7,0.9998803,Billiards
video_validation_0000052,17.4,19.1,0.0025731847,Billiards
video_validation_0000052,20.9,28.5,0.37084758,Billiards
video_validation_0000052,29.2,33.6,0.287853,Billiards
video_validation_0000052,34.6,39.2,0.12647925,Billiards
video_validation_0000052,40.1,44.2,0.11910641,Billiards
video_validation_0000052,48.1,48.8,5.5706155e-06,Billiards
video_validation_0000052,60.6,63.3,0.9917101,Billiards
video_validation_0000052,72.5,76.0,0.9999577,Billiards
video_validation_0000052,82.3,85.5,0.9999703,Billiards
video_validation_0000052,92.9,94.7,0.9999157,Billiards
video_validation_0000052,95.9,97.2,4.762678e-06,Billiards
video_validation_0000052,108.4,111.9,0.9868428,Billiards
video_validation_0000052,115.4,116.3,5.8978123e-05,Billiards
video_validation_0000052,117.3,118.8,4.27057e-05,Billiards
video_validation_0000052,120.1,120.6,1.4846381e-08,Billiards
video_validation_0000052,122.2,123.1,3.4800543e-08,Billiards
video_validation_0000052,126.7,128.0,0.00016027944,Billiards
video_validation_0000052,135.9,141.1,0.044307135,Billiards
video_validation_0000052,143.9,146.8,0.9988167,Billiards
video_validation_0000052,151.0,166.3,0.15648031,Billiards
video_validation_0000941,4.5,5.8,0.07473407,HammerThrow
video_validation_0000941,12.5,12.9,0.0771639,HammerThrow
video_validation_0000941,22.4,32.4,0.0010597635,HammerThrow
video_validation_0000941,35.2,52.0,0.0012472667,HammerThrow
video_validation_0000941,60.1,62.4,0.46620938,HammerThrow
video_validation_0000941,67.1,71.7,0.49020877,HammerThrow
video_validation_0000941,72.5,76.2,0.09171076,HammerThrow
video_validation_0000941,79.4,88.7,0.093913436,HammerThrow
